,SubjectInfo.subjID,Trials.trialID,absolute_onset,Trials.audio_lag_vs_video_lag,absolute_offset,SubjectInfo.testAge,SubjectInfo.gender,Trials.leftImage,Trials.rightImage,Trials.targetImage,Trials.targetAudio,Trials.trialType,Trials.carrier_onset,Trials.target_onset,Trials.target_offset,Trials.article_length,Trials.order,SubjectInfo.age_at_birth,SubjectInfo.language_list,SubjectInfo.condition_list,Trials.ordinal
0,FHADJV,hard-turtle-frog-distractor,2025-01-29 17:25:13.769,11.0,2025-01-29 17:25:21.048,630,f,frog,turtle,frog,where,hard-distractor,2,3.182748,4.062907,0.202,43,40 or more weeks,en,,28
0,5QCS4M,easy-potato-glasses,2025-01-25 20:53:34.448,14.0,2025-01-25 20:53:41.730,750,f,glasses,potato,potato,find,easy,2,3.222748,4.345515000000001,0.242,45,39 weeks,en ko,,29
0,BFLJ23,hard-turkey-goat-distractor,2025-01-29 21:44:13.529,129.0,2025-01-29 21:44:20.926,450,f,goat,turkey,goat,see,hard-distractor,2,3.167748,4.047907,0.187,45,40 or more weeks,en,,29
0,ACW6AZ,easy-turkey-swan-distractor,2025-01-26 17:11:07.179,55.0,2025-01-26 17:11:14.509,630,f,swan,turkey,swan,find,easy-distractor,2,3.110748,3.990907,0.13,45,39 weeks,en egy,,29
0,YLPTX3,easy-cheese-mud,2025-01-29 17:40:20.909,230.0,2025-01-29 17:40:28.393,750,f,mud,cheese,cheese,look_at,easy,2,3.146748,4.126068,0.166,45,37 weeks,en,,29
0,CKRG26,easy-turtle-horse,2025-01-26 01:34:53.505,275.0,2025-01-26 01:35:01.124,630,f,horse,turtle,turtle,look_at,easy,2,3.231748,4.211068,0.251,45,40 or more weeks,en,,29
0,QEKHZQ,hard-potato-pot,2025-01-26 21:21:06.403,3.0,2025-01-26 21:21:13.646,480,f,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,45,40 or more weeks,en vi,,29
0,6THVBG,hard-turtle-frog-distractor,2025-01-12 15:23:11.325,3.0,2025-01-12 15:23:18.588,510,f,frog,turtle,frog,where,hard-distractor,2,3.182748,4.062907,0.202,45,39 weeks,en,,29
0,MGVZH3,easy-potato-glasses,2025-01-29 20:06:09.983,258.0,2025-01-29 20:06:17.497,720,f,potato,glasses,potato,find,easy,2,3.222748,4.345515000000001,0.242,45,40 or more weeks,en fr cmn,,29
0,cZRGZV,easy-cheese-mud,2025-01-27 01:08:32.910,153.0,2025-01-27 01:08:40.320,630,f,mud,cheese,cheese,where,easy,2,3.146748,4.126068,0.166,45,39 weeks,en es,,29
0,NPV5EF,hard-turtle-frog,2025-01-23 18:05:28.728,5.0,2025-01-23 18:05:35.992,570,m,frog,turtle,turtle,find,hard,2,3.2497480000000003,4.229068,0.269,45,39 weeks,en hak cmn ru,,29
0,TUFKTQ,hard-squirrel-monkey-distractor,2025-01-25 19:05:45.256,3.0,2025-01-25 19:05:52.544,450,f,squirrel,monkey,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,45,39 weeks,en,,29
0,M63GEd,hard-bulldozer-tractor-distractor,2025-01-25 18:10:52.887,8.0,2025-01-25 18:11:00.298,660,f,bulldozer,tractor,tractor,see,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,45,38 weeks,en,,29
0,UUQJAd,hard-bulldozer-tractor,2025-01-24 13:31:37.772,150.0,2025-01-24 13:31:45.170,570,f,bulldozer,tractor,bulldozer,find,hard,2,3.163748,4.286515,0.183,45,38 weeks,en fr,,29
0,QWGKVS,hard-turkey-goat,2025-01-24 16:58:34.013,30.0,2025-01-24 16:58:41.309,750,m,turkey,goat,turkey,where,hard,2,3.224748,4.2040679999999995,0.244,45,39 weeks,en,,29
0,XMJ25D,hard-turkey-goat,2025-01-23 19:49:19.630,3.0,2025-01-23 19:49:26.902,690,m,turkey,goat,turkey,see,hard,2,3.2257480000000003,4.205068000000001,0.245,45,39 weeks,en,,29
0,ZM4dG6,hard-turtle-frog-distractor,2025-01-29 16:30:39.114,161.0,2025-01-29 16:30:46.562,570,f,frog,turtle,frog,look_at,hard-distractor,2,3.182748,4.062907,0.202,45,37 weeks,en yue,,29
0,UQBHFH,hard-turkey-goat-distractor,2025-01-24 14:15:35.142,47.0,2025-01-24 14:15:42.407,510,f,turkey,goat,goat,look_at,hard-distractor,2,3.183748,4.063907,0.203,45,40 or more weeks,en fr es,,29
0,FHRCdd,hard-turkey-goat-distractor,2025-01-24 17:33:58.966,91.0,2025-01-24 17:34:06.272,540,m,turkey,goat,goat,see,hard-distractor,2,3.167748,4.047907,0.187,45,39 weeks,en ur,,29
0,YK3WN6,easy-acorn-key,2025-01-27 22:42:43.283,1.0,2025-01-27 22:42:50.541,720,m,key,acorn,acorn,find,easy,2,3.216748,4.196068,0.236,45,39 weeks,en,,29
0,VcKZT3,easy-bulldozer-orange-distractor,2025-01-28 02:55:01.600,7.0,2025-01-28 02:55:08.875,690,f,bulldozer,orange,orange,where,easy-distractor,2,3.175748,4.155068,0.195,45,39 weeks,en,,29
0,dKKWAR,easy-potato-glasses-distractor,2025-01-23 19:31:21.139,3.0,2025-01-23 19:31:28.504,450,m,glasses,potato,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,45,40 or more weeks,en,,29
0,CLHZRF,easy-snail-cow,2025-01-28 15:18:19.549,59.0,2025-01-28 15:18:26.890,570,m,cow,snail,snail,see,easy,2,3.1087480000000003,3.988907,0.128,45,37 weeks,en it,,29
0,QGVDBW,easy-acorn-key-distractor,2025-01-27 15:00:54.126,559.0,2025-01-27 15:01:01.937,480,m,acorn,key,key,look_at,easy-distractor,2,3.275748,4.155907,0.295,45,40 or more weeks,en ru,,29
0,d4HUR3,easy-potato-glasses,2025-01-24 02:52:14.690,3.0,2025-01-24 02:52:21.954,480,f,glasses,potato,potato,find,easy,2,3.222748,4.345515000000001,0.242,45,39 weeks,en,,29
0,FHADJV,easy-acorn-key,2025-01-29 17:25:29.820,12.0,2025-01-29 17:25:37.108,630,f,acorn,key,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,45,40 or more weeks,en,,29
0,R6N65Q,easy-bulldozer-orange,2025-01-27 23:55:44.650,107.0,2025-01-27 23:55:51.994,540,m,orange,bulldozer,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,45,40 or more weeks,en,,29
0,HKHYFS,hard-turkey-goat,2025-01-27 22:57:05.753,37.0,2025-01-27 22:57:13.156,690,f,turkey,goat,turkey,find,hard,2,3.2257480000000003,4.205068000000001,0.245,45,39 weeks,en,,29
0,GNXMNQ,easy-cheese-mud,2025-01-24 00:48:26.551,63.0,2025-01-24 00:48:33.860,660,m,cheese,mud,cheese,look_at,easy,2,3.146748,4.126068,0.166,45,37 weeks,en te ur,,29
0,QGTESM,easy-acorn-key,2025-01-25 17:30:09.963,11.0,2025-01-25 17:30:17.316,630,m,key,acorn,acorn,look_at,easy,2,3.1567480000000003,4.136068,0.176,45,39 weeks,en,,29
0,HEYJKC,hard-cheese-butter-distractor,2025-01-27 14:05:17.042,109.0,2025-01-27 14:05:24.414,600,m,butter,cheese,butter,see,hard-distractor,2,3.234748,4.214068,0.254,45,39 weeks,en,,29
0,L7Y4Y6,easy-turtle-horse,2025-01-27 13:50:05.225,355.0,2025-01-27 13:50:12.813,510,m,turtle,horse,turtle,see,easy,2,3.2497480000000003,4.229068,0.269,45,40 or more weeks,en,,29
0,CLHZRF,hard-turkey-goat,2025-01-28 15:18:30.887,71.0,2025-01-28 15:18:38.241,570,m,turkey,goat,turkey,find,hard,2,3.2257480000000003,4.205068000000001,0.245,46,37 weeks,en it,,30
0,GNXMNQ,hard-potato-pot,2025-01-24 00:48:34.972,4.0,2025-01-24 00:48:42.240,660,m,potato,pot,potato,see,hard,2,3.222748,4.345515000000001,0.242,46,37 weeks,en te ur,,30
0,6THVBG,easy-potato-glasses-distractor,2025-01-12 15:23:26.074,7.0,2025-01-12 15:23:33.348,510,f,potato,glasses,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,46,39 weeks,en,,30
0,CKRG26,easy-potato-glasses-distractor,2025-01-26 01:35:03.552,268.0,2025-01-26 01:35:11.152,630,f,glasses,potato,glasses,where,easy-distractor,2,3.1207480000000003,4.100068,0.14,46,40 or more weeks,en,,30
0,QWGKVS,hard-snail-worm-distractor,2025-01-24 16:58:42.121,64.0,2025-01-24 16:58:49.449,750,m,worm,snail,worm,see,hard-distractor,2,3.182748,4.062907,0.202,46,39 weeks,en,,30
0,M63GEd,hard-snail-worm,2025-01-25 18:11:04.561,7.0,2025-01-25 18:11:11.995,660,f,snail,worm,snail,find,hard,2,3.1087480000000003,3.988907,0.128,46,38 weeks,en,,30
0,QGVDBW,hard-potato-pot-distractor,2025-01-27 15:01:04.228,505.0,2025-01-27 15:01:11.979,480,m,pot,potato,pot,where,hard-distractor,2,3.308748,4.188907,0.328,46,40 or more weeks,en ru,,30
0,VcKZT3,easy-potato-glasses,2025-01-28 02:55:10.449,8.0,2025-01-28 02:55:17.735,690,f,glasses,potato,potato,find,easy,2,3.222748,4.345515000000001,0.242,46,39 weeks,en,,30
0,HEYJKC,easy-bulldozer-orange,2025-01-27 14:05:25.874,102.0,2025-01-27 14:05:33.244,600,m,orange,bulldozer,bulldozer,where,easy,2,3.210748,4.333515,0.23,46,39 weeks,en,,30
0,d4HUR3,easy-snail-cow,2025-01-24 02:52:23.697,263.0,2025-01-24 02:52:31.206,480,f,cow,snail,snail,see,easy,2,3.1087480000000003,3.988907,0.128,46,39 weeks,en,,30
0,BFLJ23,easy-cheese-mud,2025-01-29 21:44:22.698,106.0,2025-01-29 21:44:30.067,450,f,mud,cheese,cheese,look_at,easy,2,3.146748,4.126068,0.166,46,40 or more weeks,en,,30
0,YK3WN6,easy-turtle-horse,2025-01-27 22:42:52.975,36.0,2025-01-27 22:43:00.260,720,m,turtle,horse,turtle,see,easy,2,3.2497480000000003,4.229068,0.269,46,39 weeks,en,,30
0,UQBHFH,easy-snail-cow,2025-01-24 14:15:45.081,67.0,2025-01-24 14:15:52.389,510,f,snail,cow,snail,where,easy,2,3.1367480000000003,4.016907000000001,0.156,46,40 or more weeks,en fr es,,30
0,TUFKTQ,easy-turkey-swan-distractor,2025-01-25 19:05:54.764,215.0,2025-01-25 19:06:02.251,450,f,swan,turkey,swan,where,easy-distractor,2,3.145748,4.025907,0.165,46,39 weeks,en,,30
0,R6N65Q,easy-cheese-mud,2025-01-27 23:55:56.965,67.0,2025-01-27 23:56:04.304,540,m,cheese,mud,cheese,where,easy,2,3.146748,4.126068,0.166,46,40 or more weeks,en,,30
0,UUQJAd,hard-turkey-goat,2025-01-24 13:31:47.770,1.0,2025-01-24 13:31:55.020,570,f,goat,turkey,turkey,see,hard,2,3.2257480000000003,4.205068000000001,0.245,46,38 weeks,en fr,,30
0,5QCS4M,hard-acorn-coconut,2025-01-25 20:53:45.145,147.0,2025-01-25 20:53:52.560,750,f,acorn,coconut,acorn,look_at,hard,2,3.1567480000000003,4.136068,0.176,46,39 weeks,en ko,,30
0,HKHYFS,easy-squirrel-eagle-distractor,2025-01-27 22:57:14.547,2.0,2025-01-27 22:57:22.136,690,f,eagle,squirrel,eagle,see,easy-distractor,2,3.283748,4.2630680000000005,0.303,46,39 weeks,en,,30
0,MGVZH3,easy-turtle-horse-distractor,2025-01-29 20:06:19.460,327.0,2025-01-29 20:06:27.037,720,f,turtle,horse,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,46,40 or more weeks,en fr cmn,,30
0,ACW6AZ,hard-snail-worm-distractor,2025-01-26 17:11:17.181,191.0,2025-01-26 17:11:24.639,630,f,worm,snail,worm,see,hard-distractor,2,3.182748,4.062907,0.202,46,39 weeks,en egy,,30
0,FHRCdd,easy-turtle-horse-distractor,2025-01-24 17:34:12.058,172.0,2025-01-24 17:34:19.471,540,m,turtle,horse,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,46,39 weeks,en ur,,30
0,ZM4dG6,hard-bulldozer-tractor-distractor,2025-01-29 16:30:47.299,155.0,2025-01-29 16:30:54.744,570,f,bulldozer,tractor,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,46,37 weeks,en yue,,30
0,L7Y4Y6,hard-turkey-goat-distractor,2025-01-27 13:50:14.032,342.0,2025-01-27 13:50:21.613,510,m,goat,turkey,goat,look_at,hard-distractor,2,3.183748,4.063907,0.203,46,40 or more weeks,en,,30
0,XMJ25D,hard-acorn-coconut,2025-01-23 19:49:29.135,2.0,2025-01-23 19:49:36.403,690,m,acorn,coconut,acorn,look_at,hard,2,3.1567480000000003,4.136068,0.176,46,39 weeks,en,,30
0,dKKWAR,easy-turkey-swan,2025-01-23 19:31:30.826,1.0,2025-01-23 19:31:38.384,450,m,turkey,swan,turkey,look_at,easy,2,3.224748,4.2040679999999995,0.244,46,40 or more weeks,en,,30
0,QEKHZQ,hard-acorn-coconut,2025-01-26 21:21:15.517,2.0,2025-01-26 21:21:22.796,480,f,acorn,coconut,acorn,look_at,hard,2,3.1567480000000003,4.136068,0.176,46,40 or more weeks,en vi,,30
0,YLPTX3,easy-turkey-swan,2025-01-29 17:40:29.211,272.0,2025-01-29 17:40:36.733,750,f,swan,turkey,turkey,find,easy,2,3.2257480000000003,4.205068000000001,0.245,46,37 weeks,en,,30
0,NPV5EF,hard-turkey-goat-distractor,2025-01-23 18:05:38.274,3.0,2025-01-23 18:05:45.532,570,m,goat,turkey,goat,where,hard-distractor,2,3.183748,4.063907,0.203,46,39 weeks,en hak cmn ru,,30
0,FHADJV,easy-squirrel-eagle,2025-01-29 17:25:40.467,11.0,2025-01-29 17:25:47.748,630,f,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,46,40 or more weeks,en,,30
0,QGTESM,easy-turkey-swan-distractor,2025-01-25 17:30:18.900,12.0,2025-01-25 17:30:26.327,630,m,turkey,swan,swan,find,easy-distractor,2,3.110748,3.990907,0.13,46,39 weeks,en,,30
0,cZRGZV,hard-turkey-goat-distractor,2025-01-27 01:08:41.523,156.0,2025-01-27 01:08:48.939,630,f,turkey,goat,goat,look_at,hard-distractor,2,3.183748,4.063907,0.203,46,39 weeks,en es,,30
0,CLHZRF,hard-acorn-coconut-distractor,2025-01-28 15:18:41.410,75.0,2025-01-28 15:18:48.761,570,m,coconut,acorn,coconut,where,hard-distractor,2,3.271748,4.394515,0.291,47,37 weeks,en it,,31
0,ZM4dG6,hard-turkey-goat-distractor,2025-01-29 16:30:55.849,149.0,2025-01-29 16:31:03.286,570,f,turkey,goat,goat,where,hard-distractor,2,3.183748,4.063907,0.203,47,37 weeks,en yue,,31
0,YLPTX3,hard-potato-pot,2025-01-29 17:40:37.466,235.0,2025-01-29 17:40:44.953,750,f,potato,pot,potato,where,hard,2,3.210748,4.333515,0.23,47,37 weeks,en,,31
0,FHRCdd,hard-snail-worm-distractor,2025-01-24 17:34:22.422,154.0,2025-01-24 17:34:29.821,540,m,snail,worm,worm,look_at,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,47,39 weeks,en ur,,31
0,UQBHFH,easy-bulldozer-orange,2025-01-24 14:15:53.739,81.0,2025-01-24 14:16:01.086,510,f,orange,bulldozer,bulldozer,see,easy,2,3.163748,4.286515,0.183,47,40 or more weeks,en fr es,,31
0,UUQJAd,easy-snail-cow-distractor,2025-01-24 13:31:56.673,154.0,2025-01-24 13:32:04.070,570,f,snail,cow,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,47,38 weeks,en fr,,31
0,TUFKTQ,easy-potato-glasses-distractor,2025-01-25 19:06:04.701,214.0,2025-01-25 19:06:12.171,450,f,glasses,potato,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,47,39 weeks,en,,31
0,YK3WN6,easy-turkey-swan,2025-01-27 22:43:02.271,1.0,2025-01-27 22:43:09.541,720,m,swan,turkey,turkey,where,easy,2,3.224748,4.2040679999999995,0.244,47,39 weeks,en,,31
0,QEKHZQ,hard-bulldozer-tractor,2025-01-26 21:21:28.584,2.0,2025-01-26 21:21:35.857,480,f,tractor,bulldozer,bulldozer,see,hard,2,3.163748,4.286515,0.183,47,40 or more weeks,en vi,,31
0,R6N65Q,easy-turkey-swan,2025-01-27 23:56:08.892,443.0,2025-01-27 23:56:16.614,540,m,swan,turkey,turkey,see,easy,2,3.2257480000000003,4.205068000000001,0.245,47,40 or more weeks,en,,31
0,5QCS4M,hard-squirrel-monkey-distractor,2025-01-25 20:53:55.743,144.0,2025-01-25 20:54:03.150,750,f,squirrel,monkey,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,47,39 weeks,en ko,,31
0,BFLJ23,easy-squirrel-eagle,2025-01-29 21:44:31.701,115.0,2025-01-29 21:44:39.086,450,f,eagle,squirrel,squirrel,where,easy,2,3.090748,4.070068,0.11,47,40 or more weeks,en,,31
0,MGVZH3,easy-squirrel-eagle,2025-01-29 20:06:29.324,306.0,2025-01-29 20:06:36.888,720,f,squirrel,eagle,squirrel,see,easy,2,3.127748,4.107068,0.147,47,40 or more weeks,en fr cmn,,31
0,VcKZT3,hard-squirrel-monkey-distractor,2025-01-28 02:55:19.346,7.0,2025-01-28 02:55:26.635,690,f,squirrel,monkey,monkey,look_at,hard-distractor,2,3.114748,4.094068,0.134,47,39 weeks,en,,31
0,FHADJV,easy-potato-glasses-distractor,2025-01-29 17:25:51.154,7.0,2025-01-29 17:25:58.429,630,f,potato,glasses,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,47,40 or more weeks,en,,31
0,ACW6AZ,hard-cheese-butter-distractor,2025-01-26 17:11:27.628,178.0,2025-01-26 17:11:35.069,630,f,butter,cheese,butter,where,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,47,39 weeks,en egy,,31
0,HKHYFS,easy-potato-glasses-distractor,2025-01-27 22:57:23.561,2.0,2025-01-27 22:57:31.178,690,f,potato,glasses,glasses,where,easy-distractor,2,3.1207480000000003,4.100068,0.14,47,39 weeks,en,,31
0,dKKWAR,easy-bulldozer-orange,2025-01-23 19:31:40.867,2.0,2025-01-23 19:31:48.225,450,m,orange,bulldozer,bulldozer,where,easy,2,3.210748,4.333515,0.23,47,40 or more weeks,en,,31
0,M63GEd,easy-turtle-horse,2025-01-25 18:11:14.754,12.0,2025-01-25 18:11:22.181,660,f,turtle,horse,turtle,where,easy,2,3.231748,4.211068,0.251,47,38 weeks,en,,31
0,NPV5EF,easy-squirrel-eagle,2025-01-23 18:05:47.954,4.0,2025-01-23 18:05:55.213,570,m,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,47,39 weeks,en hak cmn ru,,31
0,cZRGZV,easy-acorn-key-distractor,2025-01-27 01:08:50.236,153.0,2025-01-27 01:08:57.639,630,f,acorn,key,key,find,easy-distractor,2,3.2817480000000003,4.161907,0.301,47,39 weeks,en es,,31
0,HEYJKC,hard-turtle-frog-distractor,2025-01-27 14:05:34.714,103.0,2025-01-27 14:05:42.074,600,m,frog,turtle,frog,find,hard-distractor,2,3.127748,4.007907,0.147,47,39 weeks,en,,31
0,XMJ25D,hard-snail-worm-distractor,2025-01-23 19:49:38.183,60.0,2025-01-23 19:49:45.503,690,m,worm,snail,worm,where,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,47,39 weeks,en,,31
0,QWGKVS,hard-squirrel-monkey,2025-01-24 16:58:50.350,21.0,2025-01-24 16:58:57.648,750,m,monkey,squirrel,squirrel,look_at,hard,2,3.090748,4.070068,0.11,47,39 weeks,en,,31
0,d4HUR3,easy-bulldozer-orange,2025-01-24 02:52:32.668,332.0,2025-01-24 02:52:40.246,480,f,bulldozer,orange,bulldozer,where,easy,2,3.210748,4.333515,0.23,47,39 weeks,en,,31
0,QGTESM,hard-snail-worm,2025-01-25 17:30:28.402,11.0,2025-01-25 17:30:35.801,630,m,worm,snail,snail,where,hard,2,3.1367480000000003,4.016907000000001,0.156,47,39 weeks,en,,31
0,L7Y4Y6,easy-acorn-key-distractor,2025-01-27 13:50:23.217,345.0,2025-01-27 13:50:30.792,510,m,acorn,key,key,find,easy-distractor,2,3.2817480000000003,4.161907,0.301,47,40 or more weeks,en,,31
0,GNXMNQ,easy-turtle-horse,2025-01-24 00:48:43.386,44.0,2025-01-24 00:48:50.680,660,m,turtle,horse,turtle,where,easy,2,3.231748,4.211068,0.251,47,37 weeks,en te ur,,31
0,6THVBG,hard-cheese-butter,2025-01-12 15:23:35.618,66.0,2025-01-12 15:23:42.948,510,f,butter,cheese,cheese,look_at,hard,2,3.146748,4.126068,0.166,47,39 weeks,en,,31
0,CKRG26,easy-bulldozer-orange-distractor,2025-01-26 01:35:13.785,266.0,2025-01-26 01:35:21.465,630,f,orange,bulldozer,orange,find,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,47,40 or more weeks,en,,31
0,QGVDBW,hard-bulldozer-tractor-distractor,2025-01-27 15:01:14.506,687.0,2025-01-27 15:01:22.459,480,m,bulldozer,tractor,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,47,40 or more weeks,en ru,,31
0,NPV5EF,hard-snail-worm-distractor,2025-01-23 18:05:57.549,5.0,2025-01-23 18:06:04.813,570,m,worm,snail,worm,see,hard-distractor,2,3.182748,4.062907,0.202,48,39 weeks,en hak cmn ru,,32
0,FHRCdd,easy-potato-glasses-distractor,2025-01-24 17:34:32.680,167.0,2025-01-24 17:34:40.082,540,m,potato,glasses,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,48,39 weeks,en ur,,32
0,5QCS4M,hard-snail-worm,2025-01-25 20:54:06.501,115.0,2025-01-25 20:54:13.881,750,f,worm,snail,snail,where,hard,2,3.1367480000000003,4.016907000000001,0.156,48,39 weeks,en ko,,32
0,R6N65Q,hard-turtle-frog,2025-01-27 23:56:21.390,2.0,2025-01-27 23:56:28.664,540,m,frog,turtle,turtle,find,hard,2,3.2497480000000003,4.229068,0.269,48,40 or more weeks,en,,32
0,dKKWAR,hard-snail-worm-distractor,2025-01-23 19:31:50.711,1.0,2025-01-23 19:31:58.075,450,m,snail,worm,worm,see,hard-distractor,2,3.182748,4.062907,0.202,48,40 or more weeks,en,,32
0,UUQJAd,hard-squirrel-monkey,2025-01-24 13:32:06.445,168.0,2025-01-24 13:32:13.860,570,f,squirrel,monkey,squirrel,look_at,hard,2,3.090748,4.070068,0.11,48,38 weeks,en fr,,32
0,HKHYFS,easy-acorn-key-distractor,2025-01-27 22:57:32.534,4.0,2025-01-27 22:57:39.939,690,f,key,acorn,key,look_at,easy-distractor,2,3.275748,4.155907,0.295,48,39 weeks,en,,32
0,FHADJV,hard-cheese-butter-distractor,2025-01-29 17:26:01.882,9.0,2025-01-29 17:26:09.169,630,f,butter,cheese,butter,see,hard-distractor,2,3.234748,4.214068,0.254,48,40 or more weeks,en,,32
0,d4HUR3,hard-turtle-frog-distractor,2025-01-24 02:52:41.541,283.0,2025-01-24 02:52:49.068,480,f,frog,turtle,frog,look_at,hard-distractor,2,3.182748,4.062907,0.202,48,39 weeks,en,,32
0,VcKZT3,easy-turtle-horse,2025-01-28 02:55:28.204,7.0,2025-01-28 02:55:35.495,690,f,turtle,horse,turtle,see,easy,2,3.2497480000000003,4.229068,0.269,48,39 weeks,en,,32
0,CKRG26,hard-snail-worm,2025-01-26 01:35:23.116,306.0,2025-01-26 01:35:30.749,630,f,worm,snail,snail,see,hard,2,3.1087480000000003,3.988907,0.128,48,40 or more weeks,en,,32
0,CLHZRF,hard-potato-pot-distractor,2025-01-28 15:18:52.687,64.0,2025-01-28 15:19:00.022,570,m,pot,potato,pot,look_at,hard-distractor,2,3.308748,4.188907,0.328,48,37 weeks,en it,,32
0,HEYJKC,easy-potato-glasses,2025-01-27 14:05:43.088,67.0,2025-01-27 14:05:50.424,600,m,glasses,potato,potato,look_at,easy,2,3.210748,4.333515,0.23,48,39 weeks,en,,32
0,ACW6AZ,easy-squirrel-eagle-distractor,2025-01-26 17:11:37.598,183.0,2025-01-26 17:11:45.059,630,f,squirrel,eagle,eagle,look_at,easy-distractor,2,3.303748,4.283068,0.323,48,39 weeks,en egy,,32
0,XMJ25D,hard-potato-pot-distractor,2025-01-23 19:49:47.322,27.0,2025-01-23 19:49:54.603,690,m,pot,potato,pot,find,hard-distractor,2,3.238748,4.118907,0.258,48,39 weeks,en,,32
0,QGTESM,easy-potato-glasses-distractor,2025-01-25 17:30:37.783,10.0,2025-01-25 17:30:45.183,630,m,potato,glasses,glasses,see,easy-distractor,2,3.1607480000000003,4.140068,0.18,48,39 weeks,en,,32
0,M63GEd,easy-squirrel-eagle,2025-01-25 18:11:25.496,8.0,2025-01-25 18:11:32.939,660,f,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,48,38 weeks,en,,32
0,L7Y4Y6,easy-squirrel-eagle-distractor,2025-01-27 13:50:31.990,331.0,2025-01-27 13:50:39.552,510,m,squirrel,eagle,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,48,40 or more weeks,en,,32
0,QEKHZQ,hard-snail-worm,2025-01-26 21:21:41.835,2.0,2025-01-26 21:21:49.097,480,f,worm,snail,snail,where,hard,2,3.1367480000000003,4.016907000000001,0.156,48,40 or more weeks,en vi,,32
0,BFLJ23,hard-acorn-coconut,2025-01-29 21:44:40.638,93.0,2025-01-29 21:44:48.007,450,f,acorn,coconut,acorn,find,hard,2,3.216748,4.196068,0.236,48,40 or more weeks,en,,32
0,6THVBG,easy-bulldozer-orange-distractor,2025-01-12 15:23:45.339,43.0,2025-01-12 15:23:52.618,510,f,bulldozer,orange,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,48,39 weeks,en,,32
0,QWGKVS,easy-acorn-key,2025-01-24 16:58:58.570,29.0,2025-01-24 16:59:05.869,750,m,acorn,key,acorn,find,easy,2,3.216748,4.196068,0.236,48,39 weeks,en,,32
0,UQBHFH,hard-squirrel-monkey-distractor,2025-01-24 14:16:02.935,78.0,2025-01-24 14:16:07.461,510,f,squirrel,monkey,monkey,find,hard-distractor,2,3.1697480000000002,4.149068,0.189,48,40 or more weeks,en fr es,,32
0,ZM4dG6,hard-acorn-coconut,2025-01-29 16:31:03.997,154.0,2025-01-29 16:31:11.455,570,f,coconut,acorn,acorn,see,hard,2,3.216748,4.196068,0.236,48,37 weeks,en yue,,32
0,GNXMNQ,hard-bulldozer-tractor,2025-01-24 00:48:51.853,37.0,2025-01-24 00:48:59.140,660,m,tractor,bulldozer,bulldozer,find,hard,2,3.163748,4.286515,0.183,48,37 weeks,en te ur,,32
0,QGVDBW,easy-squirrel-eagle,2025-01-27 15:01:25.528,539.0,2025-01-27 15:01:33.323,480,m,squirrel,eagle,squirrel,see,easy,2,3.127748,4.107068,0.147,48,40 or more weeks,en ru,,32
0,TUFKTQ,hard-turtle-frog,2025-01-25 19:06:13.965,200.0,2025-01-25 19:06:21.430,450,f,turtle,frog,turtle,look_at,hard,2,3.231748,4.211068,0.251,48,39 weeks,en,,32
0,MGVZH3,easy-bulldozer-orange-distractor,2025-01-29 20:06:38.874,306.0,2025-01-29 20:06:46.448,720,f,orange,bulldozer,orange,look_at,easy-distractor,2,3.175748,4.155068,0.195,48,40 or more weeks,en fr cmn,,32
0,YK3WN6,easy-cheese-mud,2025-01-27 22:43:11.576,34.0,2025-01-27 22:43:18.861,720,m,cheese,mud,cheese,look_at,easy,2,3.146748,4.126068,0.166,48,39 weeks,en,,32
