"","...1","word","word_type","survey_type","type","value","responded","duration_in_seconds","StartDate","local_id","age_rounded","gender","date_created","duration_days","duration_weeks"
"2578",2578,"like","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2579",2579,"pretend","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2580",2580,"rip","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2581",2581,"shake","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2582",2582,"taste","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2583",2583,"gentle","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2584",2584,"think","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2585",2585,"wish","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2586",2586,"all gone","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2587",2587,"cold","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2588",2588,"fast","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2589",2589,"happy","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2590",2590,"hot","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2591",2591,"last","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2592",2592,"tiny","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2593",2593,"wet","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2594",2594,"after","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2595",2595,"day","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2596",2596,"tonight","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2597",2597,"our","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2598",2598,"them","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2599",2599,"this","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2600",2600,"us","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2601",2601,"where","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2602",2602,"beside","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2603",2603,"down","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2604",2604,"under","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2605",2605,"all","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2606",2606,"much","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2607",2607,"could","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2608",2608,"need","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2609",2609,"would","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2610",2610,"if","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2611",2611,"sock","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2612",2612,"bathtub","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2613",2613,"shower","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2614",2614,"balloon","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2615",2615,"dresser","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2616",2616,"kite","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2617",2617,"camel","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2618",2618,"elephant","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2619",2619,"ladybug","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2620",2620,"cloud","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2621",2621,"tree","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2622",2622,"zipper","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2623",2623,"crow","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2624",2624,"penguin","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2625",2625,"seahorse","extra_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2626",2626,"duck","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2627",2627,"chicken","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2628",2628,"butterfly","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2629",2629,"lizard","extra_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2630",2630,"walrus","extra_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2631",2631,"snake","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2632",2632,"truck","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2633",2633,"car","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2634",2634,"airplane","extra_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2635",2635,"baa baa","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2636",2636,"meow","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2637",2637,"ouch","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2638",2638,"uh oh","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2639",2639,"woof woof","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2640",2640,"bear","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2641",2641,"bird","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2642",2642,"cat","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2643",2643,"dog","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2644",2644,"duck","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2645",2645,"horse","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2646",2646,"airplane","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2647",2647,"boat","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2648",2648,"car","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2649",2649,"ball","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2650",2650,"book","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2651",2651,"game","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2652",2652,"applesauce","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2653",2653,"candy","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2654",2654,"coke","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2655",2655,"cracker","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2656",2656,"juice","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2657",2657,"meat","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2658",2658,"milk","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2659",2659,"peas","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2660",2660,"hat","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2661",2661,"necklace","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2662",2662,"shoe","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2663",2663,"sock","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2664",2664,"chin","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2665",2665,"ear","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2666",2666,"hand","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2667",2667,"leg","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2668",2668,"broom","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2669",2669,"comb","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2670",2670,"mop","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2671",2671,"plate","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2672",2672,"trash","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2673",2673,"tray","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2674",2674,"towel","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2675",2675,"bed","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2676",2676,"bedroom","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2677",2677,"bench","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2678",2678,"oven","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2679",2679,"stairs","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2680",2680,"flag","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2681",2681,"rain","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2682",2682,"star","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2683",2683,"swing","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2684",2684,"school","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2685",2685,"sky","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2686",2686,"party","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2687",2687,"friend","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2688",2688,"mommy","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2689",2689,"person","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2690",2690,"bye","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2691",2691,"hi","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2692",2692,"no","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2693",2693,"shopping","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2694",2694,"thank you","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2695",2695,"carry","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2696",2696,"chase","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2697",2697,"dump","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2698",2698,"finish","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2699",2699,"fit","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2700",2700,"hug","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2701",2701,"listen","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2702",2702,"like","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2703",2703,"pretend","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2704",2704,"rip","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2705",2705,"shake","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2706",2706,"taste","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2707",2707,"gentle","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2708",2708,"think","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2709",2709,"wish","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2710",2710,"all gone","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2711",2711,"cold","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2712",2712,"fast","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2713",2713,"happy","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2714",2714,"hot","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2715",2715,"last","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2716",2716,"tiny","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2717",2717,"wet","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2718",2718,"after","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2719",2719,"day","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2720",2720,"tonight","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2721",2721,"our","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2722",2722,"them","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2723",2723,"this","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2724",2724,"us","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2725",2725,"where","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2726",2726,"beside","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2727",2727,"down","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2728",2728,"under","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2729",2729,"all","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2730",2730,"much","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2731",2731,"could","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2732",2732,"need","cdi_words","2A","produces",1,1,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2733",2733,"would","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2734",2734,"if","cdi_words","2A","produces",NA,0,140,2026-03-08 19:06:56,"VVI141",750,"f","2/14/26",22,3
"2735",2735,"sock","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2736",2736,"bathtub","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2737",2737,"shower","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2738",2738,"balloon","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2739",2739,"dresser","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2740",2740,"kite","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2741",2741,"camel","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2742",2742,"elephant","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2743",2743,"ladybug","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2744",2744,"cloud","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2745",2745,"tree","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2746",2746,"zipper","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2747",2747,"crow","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2748",2748,"penguin","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2749",2749,"seahorse","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2750",2750,"duck","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2751",2751,"chicken","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2752",2752,"butterfly","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2753",2753,"lizard","extra_words","2A","produces",NA,0,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2754",2754,"walrus","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2755",2755,"snake","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2756",2756,"truck","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2757",2757,"car","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2758",2758,"airplane","extra_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2759",2759,"baa baa","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2760",2760,"meow","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2761",2761,"ouch","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2762",2762,"uh oh","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2763",2763,"woof woof","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2764",2764,"bear","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2765",2765,"bird","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2766",2766,"cat","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2767",2767,"dog","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2768",2768,"duck","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2769",2769,"horse","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2770",2770,"airplane","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
"2771",2771,"boat","cdi_words","2A","produces",1,1,248,2026-02-18 10:40:52,"VVI148",630,"f","2/18/26",0,0
